ID;label
3280;0
2550;0
11973;1
3184;1
18255;0
10945;0
2908;0
13165;0
17940;0
9418;1
5657;1
4370;1
2789;1
11788;1
1851;0
5308;1
6926;1
13676;1
7972;0
5761;0
3196;1
5091;1
16767;1
2129;0
833;0
14922;0
14929;1
4914;0
14062;0
13508;1
609;0
9830;0
16051;1
3777;0
11479;0
8129;0
2702;0
7966;0
17248;0
3229;0
1010;0
9260;0
1161;0
10728;1
11414;1
8172;0
11508;0
16142;1
3258;0
4786;0
11806;0
14447;1
13216;0
840;1
15717;0
10267;0
11183;0
346;0
7671;0
7967;1
3775;1
9363;1
9975;1
14451;1
12986;1
12975;0
5400;0
865;1
1580;0
2491;1
14433;0
4939;1
3369;0
15961;0
4297;1
3349;1
10361;0
9073;0
15127;0
17342;1
2603;0
8054;0
1441;1
10827;1
15136;0
17539;0
1271;1
127;1
3449;1
2423;1
3435;0
12086;0
10291;0
17747;1
5544;1
2332;1
14086;1
1912;0
2220;0
18362;1
6993;1
8409;0
7172;1
17211;0
4863;0
2671;1
15768;1
13835;1
2555;1
17773;0
18028;0
12614;0
8635;0
15920;0
5517;0
17348;0
6531;0
14303;0
6831;1
10298;0
1938;1
308;0
16832;1
15840;0
3659;1
4795;0
16609;1
11845;0
546;1
8111;1
11805;1
3016;1
17529;0
16421;1
8833;0
10192;1
12125;0
11831;0
1655;1
3759;0
4556;0
17377;1
3587;0
8439;0
8954;1
8120;0
9153;0
15915;0
10234;1
13559;0
2433;1
10740;0
714;0
6115;1
11859;0
9056;0
10775;0
3355;0
11004;0
15625;1
14677;1
4065;0
2956;1
2079;0
3846;0
9798;1
10737;0
2857;0
7555;0
5238;0
17613;0
679;1
6057;0
13850;0
4899;1
8870;1
17898;1
7236;0
764;1
6148;0
5463;1
7287;0
10258;1
3434;1
4006;1
18254;0
5728;1
7765;1
10598;0
6963;1
14352;1
15989;1
5815;0
13523;0
23;0
9913;0
18069;1
7344;0
5092;1
8462;0
11072;0
11515;0
10409;0
15756;0
14149;1
4427;1
705;0
2809;0
1711;1
7454;0
12424;0
5591;0
9301;0
9916;1
13309;0
9022;1
15467;1
13670;0
2985;0
13047;0
10511;0
109;0
13826;0
15403;0
5140;1
17742;0
2203;1
17320;1
9434;0
13362;0
17165;0
1862;1
14217;1
13028;1
9732;0
107;0
18072;0
17902;0
7970;0
5862;0
15363;1
7779;1
3386;1
443;0
13023;0
8063;1
12414;0
17581;0
11392;0
397;0
4407;1
8026;1
11720;1
8402;1
9471;0
7941;0
7104;1
4701;0
12841;0
14849;1
8274;0
16398;0
1244;0
8514;1
7434;0
1876;0
13649;1
4640;0
13304;1
6003;0
13094;0
15953;0
8821;0
6633;0
15729;1
10515;1
7235;0
16408;1
18104;0
7875;1
11581;0
10936;0
10463;1
5376;1
10924;0
5485;1
5900;1
10654;1
11878;0
15933;0
2224;0
12805;1
4694;1
3772;1
11411;1
2197;0
8377;1
8430;1
1522;0
8013;1
17883;1
11129;0
18175;0
12231;0
13374;1
10325;0
10489;1
432;1
7887;1
11584;1
9335;1
10044;1
7675;1
7395;0
6180;0
3519;0
4008;0
6751;0
6493;0
17139;0
6063;0
12146;0
15666;0
12111;0
5525;0
12148;1
2957;0
17283;1
8376;0
13712;0
15244;0
10790;1
3413;0
16386;0
8980;1
14596;1
1060;1
17746;0
4022;1
8100;0
8947;0
591;0
12631;1
2623;0
15931;0
10693;0
1111;0
13377;0
16598;1
15805;0
6403;0
17430;0
16271;1
13899;0
12520;1
5578;0
14425;0
8694;0
13166;0
10481;1
8825;0
5665;1
12418;0
9685;0
4356;0
9404;1
8476;0
7185;0
11867;1
11567;1
9862;0
1993;1
17715;1
302;1
11429;1
11684;0
4732;0
14681;1
13601;1
9242;0
17363;1
1276;1
10111;1
2814;1
12956;0
6628;0
1425;1
805;1
3106;1
7990;1
3105;0
12421;0
8658;0
4527;1
2727;0
3242;0
10332;0
12862;1
17027;0
13775;0
8238;0
2290;0
7510;0
16664;0
7486;0
1751;0
11432;1
7658;0
13699;0
448;0
819;0
12943;1
7705;0
11659;0
5428;0
6639;1
9025;0
11317;1
15522;0
6261;0
2842;1
15325;0
7187;0
3523;1
7663;0
16032;1
9562;0
13829;0
7309;0
814;1
9283;0
7037;0
13292;0
11024;1
8846;0
7068;1
16052;0
15085;0
4569;1
2379;0
1388;0
6050;1
16414;0
6808;1
1960;0
9508;0
16588;1
2601;1
8467;0
13688;1
4582;0
6446;0
18111;0
1439;0
15860;1
3220;1
5392;0
9270;0
14612;1
11555;1
1247;1
13554;0
13774;0
10063;0
8993;1
7595;0
16930;0
13353;0
17667;1
18396;1
14770;0
455;1
5112;0
12636;0
6625;1
18091;0
18367;1
2229;0
8689;0
16442;0
18271;1
8088;0
11981;1
1614;1
13817;1
1352;1
13819;1
7881;1
16572;0
12718;1
17374;0
7685;0
8334;1
6266;0
16791;1
2367;0
1932;1
7605;0
7955;0
4499;0
16545;0
9793;1
12269;1
13690;0
7615;0
7176;0
12582;0
240;0
5707;1
15211;1
18149;1
16773;0
1974;0
13917;0
1168;0
6868;1
2989;0
13261;0
1778;0
6094;0
3319;1
9557;0
1553;0
17956;1
2392;0
2254;1
11387;1
10132;0
6457;0
7076;1
13636;0
14419;1
1939;0
6584;0
16323;1
6803;0
4067;1
8989;0
14736;0
10209;1
9477;0
12868;0
7985;0
12510;1
13608;0
15524;0
11717;0
6342;1
12463;1
9849;0
8700;0
11568;0
12398;1
17717;0
10177;0
13894;1
11137;0
10952;0
12307;1
5004;1
3817;1
2419;0
13394;0
17689;1
16159;0
10744;1
13558;1
5817;0
15131;0
11908;1
11875;1
17624;0
10666;0
3322;1
133;1
15362;0
8682;0
7405;1
3665;0
14316;0
1129;0
3609;1
13099;0
8856;0
5750;0
17704;0
9410;0
1001;0
14446;1
8324;0
14359;0
18162;0
10840;0
9534;1
11115;1
5938;0
16021;0
6009;0
17752;0
17994;0
10207;1
4374;1
710;0
1464;1
12359;0
1875;0
60;0
10564;1
2407;0
17007;1
5484;0
1955;1
14707;0
1432;0
703;1
17621;0
8414;0
14250;0
7397;0
5455;0
12385;0
17038;0
10048;0
13250;0
7711;1
5348;0
4777;1
9761;0
3867;1
14279;0
8351;0
7446;1
15629;0
13576;0
13369;1
17175;0
419;0
8035;0
6697;1
14035;1
15290;1
9472;0
4949;1
14885;1
12878;1
12388;0
9987;0
2724;0
15975;0
10905;0
15826;1
618;1
12182;0
16122;1
13473;1
17770;1
3418;0
12809;1
2801;1
8460;0
11970;0
8600;1
8787;1
9257;1
14277;0
7043;0
3502;1
4014;0
10218;1
12665;0
6498;0
10292;0
3821;0
16640;0
17090;0
14535;0
16668;1
16979;0
7894;0
3097;0
10418;0
10758;0
9170;0
16140;0
16935;0
2715;0
16166;0
17451;1
9590;0
1659;0
12102;0
4800;1
14561;0
8741;0
5611;1
12145;0
5624;1
3625;0
3273;1
7270;0
15683;0
6923;0
13003;0
8618;0
7317;0
149;1
15385;0
14530;1
7051;1
5198;0
7061;0
16565;1
12121;1
3960;1
5946;1
1181;0
10900;0
9155;0
16839;1
5143;0
12091;0
5016;0
7341;0
1642;0
17472;0
10487;1
6526;1
18376;1
1094;0
12648;1
13978;0
2606;0
16204;0
12535;0
2508;0
10439;0
4085;1
11752;1
16899;1
8303;0
17647;0
1833;0
2566;1
12118;0
10106;1
10432;1
14104;0
2695;0
10329;0
12724;1
17441;0
17985;1
12481;0
4833;0
12413;0
12315;0
3262;1
17224;0
11661;1
3959;1
15943;0
10455;0
15646;0
17774;1
5632;1
1684;0
8586;0
16986;1
1121;0
14294;0
17202;0
12652;0
8097;0
11365;0
11835;0
8753;1
16446;1
12122;1
14237;0
12864;1
3493;0
10348;0
12090;1
8534;0
15630;1
16998;0
11599;0
5893;0
6878;1
1482;1
16120;0
12052;1
1065;1
17467;0
6656;1
7181;1
7940;1
14957;1
7302;1
993;1
9030;0
10228;0
15012;0
1676;0
8348;1
17044;1
469;0
3702;0
4003;0
1186;0
16846;1
4240;0
4738;1
5666;1
3267;1
1420;0
10582;1
15518;1
4212;1
877;0
4688;1
16638;0
7938;0
16406;1
382;0
4564;1
4831;0
8581;0
17545;1
7921;0
13050;0
13597;1
2252;0
2109;0
6512;0
15655;1
7646;1
6901;0
16494;0
12485;0
10599;0
10652;1
5231;0
4254;0
16255;1
12271;0
10969;0
9565;1
10303;0
1501;0
8752;1
1132;1
5899;0
15762;1
4854;0
5487;0
9339;1
14850;0
14049;0
16117;0
14098;0
2070;0
3592;1
14553;0
7321;1
16583;1
7275;1
8446;0
8393;1
8197;1
530;1
12434;1
16509;0
14985;0
5801;0
14091;1
9993;0
9580;1
12351;0
16867;0
17361;0
7112;0
13569;1
12159;1
17964;1
10542;1
14732;0
16670;1
4736;1
11239;1
10102;0
8553;1
15573;0
15727;0
5492;0
5698;1
15598;1
13795;0
7295;1
1081;1
9151;0
945;1
17983;0
8759;0
7120;0
2556;1
10979;0
12547;0
17402;1
6278;0
10576;0
17960;0
12428;0
326;0
14180;0
2178;1
15938;0
4229;1
16909;0
17959;1
732;0
8098;0
12708;1
895;1
2545;0
15751;1
6344;1
13477;1
16921;0
13778;1
16696;1
9360;0
817;0
12220;0
8927;0
12241;1
12373;0
6304;1
13750;1
10589;0
3751;0
12990;0
8251;0
5659;0
5917;1
6765;0
13247;0
16746;0
1379;1
15633;0
12352;0
524;1
16893;1
14964;1
10425;1
14578;0
13206;1
13140;1
17946;0
12984;1
712;0
14424;0
9799;1
16382;1
7350;0
14508;0
8278;0
16292;0
10328;1
7470;0
4742;0
10928;0
16448;0
2486;1
17882;1
10166;0
13432;1
10090;0
3231;1
14219;0
8851;1
13378;0
12464;1
6251;0
5823;1
7310;1
4070;1
16900;1
14993;0
8350;1
12133;1
8158;1
4637;0
32;0
13539;0
15140;0
6292;0
14416;0
3714;0
13441;0
2847;1
12544;0
3492;0
6235;0
2434;0
10686;1
9108;0
14027;1
10374;0
10336;0
147;0
9503;1
11589;0
14150;0
5967;1
15667;0
12211;0
18182;0
17674;0
1095;0
13189;1
4851;1
9676;0
7661;0
18015;0
12650;0
17585;0
8690;0
5690;0
3927;1
11565;0
12720;1
3708;1
5791;1
13868;0
769;1
7322;0
2045;0
7478;1
11497;0
13245;0
12213;0
13624;1
17720;0
8316;0
17001;0
14069;0
7271;1
4490;0
15240;1
14550;0
12815;0
6288;0
8139;0
5797;0
8776;1
16805;0
12483;1
14041;0
3578;1
14003;0
16077;1
12728;1
11575;1
5461;0
2952;0
10844;1
14182;1
7110;1
4760;0
14973;0
17671;1
2818;1
9226;1
11436;1
3060;0
6076;0
14933;0
16040;1
1301;0
7062;0
8830;0
16691;1
931;1
9928;0
8185;0
2159;1
13219;0
5374;0
16729;0
8886;0
16885;1
1571;1
17245;1
1341;1
6755;0
18267;1
12371;1
5292;0
15432;0
15039;0
1004;1
5399;1
9719;0
11781;0
11821;1
17929;0
5614;1
4440;1
6346;0
4267;1
8770;0
1919;0
14376;1
18040;0
9145;1
625;0
15973;0
17892;0
6844;0
12312;0
16942;0
12217;0
11737;1
15578;0
7867;0
18339;0
9120;0
6471;0
9791;0
4727;1
16951;0
8785;0
16826;1
8266;0
3027;0
16141;1
15741;0
4746;1
17859;0
12165;1
14685;0
2222;0
15447;0
17181;0
11543;0
10078;1
3794;0
10261;0
18380;1
17291;0
3862;1
17380;1
10669;0
686;0
17072;1
7398;0
17354;0
14872;1
14266;1
4426;0
8860;1
2604;0
4940;0
14483;0
16426;1
3495;1
14311;1
3138;0
8931;1
92;0
2148;1
291;0
5475;0
9591;1
11868;0
12342;1
1113;1
7132;0
3617;1
5702;0
620;1
11109;0
11782;0
14111;0
16312;1
2987;0
14021;0
14317;0
8537;0
9969;1
2492;0
11144;1
4507;0
11150;1
6207;0
10204;1
9618;0
5782;0
1685;0
9806;0
2355;1
14610;0
2762;1
11184;0
16902;0
7981;0
17981;0
14400;1
7794;1
15736;0
4993;1
8871;0
15728;1
17047;1
1050;0
13389;0
580;0
14291;0
11500;1
14775;0
2144;1
15292;1
17272;1
18120;1
14031;0
13618;1
3749;0
10966;1
2886;1
8824;1
17855;1
15192;0
18351;0
683;1
11358;0
12552;1
2651;0
17928;0
10609;0
13999;1
8329;1
4196;1
7517;0
12663;0
4344;1
1140;0
13079;1
13574;0
13502;0
9221;0
16373;1
12790;1
15703;1
597;0
10835;1
14223;1
1764;0
8408;0
17155;1
16126;0
1080;0
10241;0
11531;1
17344;0
421;0
7258;1
2143;0
5663;0
14239;1
12932;0
6478;0
2173;1
10458;1
10750;1
15911;1
6578;0
5792;0
5173;1
12284;0
3638;0
11727;0
13871;1
912;1
17093;1
3475;0
11762;1
507;0
10478;0
10003;0
3017;0
14040;1
12946;0
11092;0
12930;0
7650;1
2100;1
9;0
2740;1
16364;0
16895;0
5516;0
957;1
880;0
9632;1
12683;0
18136;1
17574;1
2389;0
15006;0
6672;1
6167;0
15024;1
5019;0
9597;0
11310;1
7217;1
12532;0
13237;1
3722;0
3683;0
7927;0
4221;0
9437;0
6670;0
16394;0
1858;1
18290;0
6496;1
18057;1
8816;1
6379;0
11448;0
425;1
14589;1
12823;0
16580;0
13825;0
12300;1
2465;0
12730;1
9752;1
17838;1
6059;0
1599;0
14345;1
6232;1
1722;0
12364;1
321;1
16752;0
4315;0
8960;1
17066;0
7457;1
9048;1
5608;1
13281;0
1240;0
7944;1
15047;1
16811;1
728;0
8660;0
4918;0
12338;1
12346;0
13542;0
16460;0
5071;0
8257;0
3933;0
5825;1
10594;1
8963;1
8479;0
18105;0
2504;0
15888;1
14344;0
10477;0
417;1
5212;0
6336;1
12629;0
3961;0
7522;0
370;1
5955;1
13293;1
13162;0
17303;0
13466;0
7031;0
3023;0
15106;0
11958;0
13846;1
7480;0
4517;0
2793;0
8953;1
14323;1
8570;1
9136;0
881;1
4058;0
180;0
15382;0
7362;1
2524;1
7840;1
7686;1
13937;0
12445;0
4664;0
13546;1
1193;0
3753;0
7286;0
16285;0
3755;1
2;0
5209;0
3520;1
4401;1
3406;1
10067;0
17749;0
12988;0
18037;0
14631;1
17976;0
12685;1
2625;1
14304;0
1870;1
343;1
3316;0
16174;1
4879;1
9517;0
16637;1
9234;1
5194;1
7339;1
5429;1
5521;0
1956;0
4761;0
5892;1
1453;1
5335;1
18020;0
14617;0
14116;1
14096;1
9891;0
13080;0
7094;1
437;0
1367;1
3903;1
11204;0
5033;0
16546;1
9963;0
16814;0
11729;0
8875;0
12735;1
17962;0
3118;0
6997;0
5752;0
3861;1
15203;0
12477;0
6052;0
9236;0
2471;1
15949;1
8243;1
3084;1
13997;1
2164;0
1509;1
3364;0
2121;0
12939;1
12918;1
7754;0
16971;1
2292;1
16516;1
5650;0
16416;1
7804;0
18389;0
17979;0
4256;0
2243;0
15064;0
17874;0
14203;1
4403;0
10593;1
14785;0
13702;1
16680;0
1127;0
12546;0
15159;0
10036;1
7807;0
3991;1
13611;1
13683;0
5841;0
15603;1
7518;0
7426;0
15341;1
3905;1
12747;0
5891;1
4266;1
104;0
2029;0
13482;1
13254;0
9240;0
17144;1
17447;1
14486;1
1715;0
18170;1
11212;0
7086;0
7973;1
17188;0
15359;0
9132;1
6667;1
11050;0
11462;0
8023;0
7537;1
17046;0
2435;1
578;0
8642;1
13458;0
14383;0
1583;0
7277;1
116;0
15952;0
7516;0
11268;0
2959;1
12680;0
11895;1
17786;0
11913;1
12393;0
9364;0
18093;0
6760;0
5599;0
10149;1
5035;1
17702;0
9152;1
6674;0
5821;0
6990;0
18046;1
4036;1
9787;1
17063;1
634;1
1735;1
16917;1
6081;0
16939;0
12254;1
2463;0
15833;1
9970;0
14473;0
8511;1
12835;0
16896;1
10682;1
3453;1
7633;0
7280;0
10217;0
2341;1
4187;0
2870;0
3473;1
14733;0
10575;0
29;0
5342;1
6668;0
14209;0
10581;1
10588;0
10620;0
18177;0
7276;0
11547;1
7070;1
8692;0
14737;0
7080;0
18330;0
958;1
10661;0
16541;1
12736;0
1489;0
9407;0
12765;0
9735;1
3076;0
13174;0
10135;0
9524;0
17098;0
13086;0
11890;0
5154;0
4228;0
9399;0
7056;1
1796;1
7728;1
3842;1
12880;1
1435;0
13317;1
413;0
13889;0
8956;1
11308;1
5639;0
12575;1
9699;1
5149;0
9091;0
6782;0
6420;0
1962;0
14827;0
13896;0
11611;0
951;0
13102;0
10958;1
17724;1
13456;1
18022;1
6900;0
13479;1
18033;0
13064;0
142;1
621;0
185;0
13390;0
16449;0
14536;1
18051;0
6164;0
7421;0
15433;1
13224;1
10795;0
14598;1
13095;0
11153;0
12032;1
1813;0
4866;1
426;1
10271;1
115;1
9637;0
8475;0
939;0
2286;0
17558;0
11366;0
1892;0
8262;0
8326;0
13509;0
7093;0
14738;0
6108;0
15214;1
4372;1
17210;0
4312;0
9650;1
14509;1
4293;1
15941;1
17082;0
3498;1
3807;0
5786;0
11732;0
9278;1
7216;0
11478;0
6097;0
15670;0
16315;0
737;0
15272;1
13729;0
8349;0
5833;0
11124;0
15538;1
1017;0
17992;1
16897;1
1808;1
2249;0
9114;0
15057;1
16284;0
14440;0
15444;0
2162;1
4198;0
4279;0
1669;0
17077;0
8156;0
2036;0
6641;1
1415;0
3228;0
14588;0
11951;1
18190;0
5945;1
17912;0
2319;0
4911;1
4675;1
10580;0
990;0
17555;0
10117;0
11861;1
14389;0
5976;0
12632;0
15297;1
3505;0
2312;0
4181;1
18264;0
15846;1
1600;1
5731;1
15496;1
17711;1
15000;0
17914;0
3163;0
5699;0
13347;0
10268;1
6372;1
17869;0
10987;0
17057;0
16368;1
10341;0
13794;1
4347;1
11838;1
16264;0
11363;0
13936;0
12670;0
11714;1
3533;1
16349;1
13886;0
13272;1
7013;0
14011;1
18197;0
13833;0
10384;0
4533;0
4296;0
9462;0
16967;0
14414;1
13807;0
6952;1
5765;0
16333;1
15505;0
3445;1
16155;1
1727;0
6744;0
6757;0
7249;0
18359;0
16427;0
219;1
17409;0
7179;1
7579;1
15094;1
18188;1
1029;0
13170;1
876;1
2761;1
11792;0
17799;0
11190;0
12084;0
6790;0
8029;1
9555;1
6805;0
4881;1
14656;0
5086;0
15316;1
5520;1
765;0
1241;0
3036;1
4543;0
18126;1
16766;1
1716;1
8667;1
4783;1
4972;1
13708;0
11254;1
9999;0
14516;0
12570;1
6943;1
15890;1
14887;0
5323;1
8976;1
17861;1
3002;0
17388;0
18025;1
18108;1
15734;1
9662;0
17474;0
10796;1
17433;1
10878;1
14573;0
11748;0
222;1
3162;0
15889;1
4955;0
12451;1
12565;1
4368;0
7681;0
18133;0
18326;0
18132;1
10981;0
2528;0
9045;1
964;1
12849;1
6985;1
7433;1
13291;1
9007;0
4381;0
10053;0
6822;0
17286;0
16014;0
16080;1
3902;0
17495;0
5652;1
10863;0
5735;0
7347;0
16175;0
12441;1
10224;1
3043;0
1901;1
15245;0
12802;1
12783;0
5609;0
3139;0
6199;1
18141;1
12304;0
11438;0
15891;0
9405;0
16198;1
7488;0
15948;0
8494;0
10296;1
1784;1
11482;0
2780;0
1360;0
5181;1
2302;0
8855;1
16704;1
16914;1
3026;0
9768;0
555;1
9543;0
4005;0
8493;0
7308;0
6775;0
5564;1
10889;1
6854;0
12501;0
6852;0
12564;1
17507;0
11265;0
13785;0
17654;1
16388;1
13096;0
13839;0
17740;0
16511;0
10334;0
13103;1
10931;0
15517;0
17537;1
14265;1
2000;1
10806;1
2046;0
10877;1
2942;1
5189;1
9972;0
11285;1
4449;0
3576;1
14008;0
16972;0
18119;1
214;1
16265;0
17680;0
15799;1
10587;1
13081;1
12294;1
11979;0
7241;1
384;0
5436;1
11053;0
2356;0
13828;0
1286;1
18263;1
2697;0
17807;1
6460;0
12473;0
156;0
4363;0
13503;1
16682;1
15431;1
5373;0
14601;0
7806;0
8321;0
4274;1
17371;0
3321;0
17228;0
13536;0
14706;0
18115;1
3181;1
8853;0
12919;1
15658;1
15532;1
17129;1
12559;0
10692;0
14211;0
16171;0
12467;0
5284;0
3752;1
11887;1
14576;0
2005;0
5242;0
694;0
10024;1
1457;1
9106;0
5098;0
14394;1
10678;1
13116;1
17936;1
4587;0
14637;0
953;0
11158;0
8310;0
6488;1
8756;0
10376;1
8575;1
11856;0
3327;1
14755;1
11655;1
4595;1
14387;0
16324;1
3611;1
16474;0
2180;0
18061;0
3422;1
1189;0
4408;0
14625;0
8978;0
5050;1
17583;0
17185;1
17735;0
16735;1
18070;1
15583;0
10284;0
18291;1
5008;0
2899;1
13765;1
16718;1
1428;0
13307;1
5161;1
16525;0
16954;0
2185;1
8922;1
4503;1
1287;0
15036;0
14907;1
11452;0
313;1
4438;0
2811;0
5924;1
17852;0
9808;1
3551;0
17694;0
4334;0
9350;0
755;0
8171;0
16597;1
12659;1
9612;0
12238;1
12924;0
14998;0
8299;0
14042;0
18068;1
1768;0
5356;0
11789;0
7366;0
1451;0
8420;0
5670;0
4184;1
16996;1
10206;0
8496;1
2902;1
3907;0
9901;1
11227;1
12782;0
12173;0
11196;0
1226;1
11797;0
16554;0
13966;1
5405;1
4138;0
506;0
15123;0
5303;0
2551;1
5041;0
827;0
1656;1
10676;1
2915;1
9584;1
5866;1
18140;1
11794;0
14913;1
13645;0
1480;0
6462;1
13275;1
9455;1
9213;0
4725;0
2875;0
4365;1
15622;1
9390;1
10083;1
2395;0
4301;1
13892;0
14525;0
6250;0
2030;1
18348;0
7348;0
2182;1
16866;0
11435;1
10398;1
14146;1
10466;0
9619;0
1816;0
6665;1
2473;0
9810;0
15672;1
3715;1
14822;1
7148;0
1887;1
4424;1
14269;1
12587;0
10543;0
13811;1
17935;1
14529;1
8788;1
10725;0
15018;1
631;0
11104;0
14221;0
12591;1
596;0
12744;0
8762;1
11701;0
11745;1
17209;1
10002;0
8798;0
6369;1
10903;1
12240;1
2835;1
14583;1
15331;1
16064;1
4074;1
6365;0
4045;1
5506;1
15273;0
16681;1
617;0
11264;0
14992;0
6189;0
12328;1
8118;1
7106;1
15499;0
15320;1
1506;0
15154;1
17195;1
890;1
16616;0
18122;0
7234;0
7694;0
16633;1
454;1
9099;1
6787;0
2511;0
1321;1
6798;0
299;0
16736;1
16907;1
8086;1
1493;1
16657;0
6536;0
2488;0
11202;0
10833;1
241;0
8721;1
13421;1
16922;1
5984;0
1351;0
4781;0
5233;0
105;1
2169;1
5947;0
6505;0
4789;1
10503;1
1328;0
11248;0
15071;1
3245;1
907;0
18377;1
157;1
2877;1
668;1
15508;1
4963;0
12263;0
10925;0
7329;0
11017;0
2295;1
3943;0
13762;0
14793;1
15284;1
3372;0
5871;0
16013;1
16192;1
6143;1
7691;1
5141;1
13500;1
17957;1
17273;0
3712;0
14824;1
18356;1
2400;0
11339;0
15925;0
12387;1
4461;1
3374;1
15581;0
18058;0
6748;1
16149;1
10465;1
10039;0
16222;0
12671;0
9841;0
2190;1
5600;0
10810;0
17532;1
7979;0
1096;1
489;0
18365;1
15446;1
12969;1
15984;1
17757;0
10168;1
15825;1
12855;0
11069;0
5132;0
2099;0
8113;0
3044;0
8343;0
8656;0
7109;0
16115;1
1544;0
17480;0
8724;0
13209;1
3300;0
13406;1
10191;0
16777;1
14479;0
2137;0
14214;1
14318;1
1502;0
7844;0
4042;1
6490;0
13345;0
3441;0
5944;1
3329;1
9759;0
16880;1
10949;0
201;1
4945;1
172;1
4700;0
17020;0
5106;1
14346;0
1806;0
11273;1
7910;0
14709;0
1899;0
14358;0
12871;0
10263;1
376;0
6037;0
9305;1
10350;0
3134;1
13288;0
9509;0
9482;0
14396;0
4444;0
17873;1
10762;1
6631;1
16561;1
14579;0
10104;0
8291;0
3526;1
13445;0
1313;0
8418;0
10392;0
17469;0
3945;0
8222;1
16549;0
1675;0
5798;1
3966;0
9850;1
6289;1
16469;1
18137;1
15010;0
7780;0
6310;0
449;1
6134;1
9324;0
194;0
6362;1
8693;0
16451;1
10954;1
7701;0
13229;0
9207;1
7290;0
15861;1
10642;0
4264;0
1091;1
4691;1
11813;1
4124;0
12579;1
2704;1
9921;1
7736;0
9277;0
17688;0
13857;0
14674;1
10272;1
8309;0
6786;1
7607;0
17149;1
6851;1
11600;1
14774;0
4309;1
4458;0
15705;0
14511;0
12773;0
6440;0
3542;0
2374;0
1543;0
13617;0
1986;1
9821;1
9000;0
11932;0
307;0
12469;0
14658;1
5588;1
2345;0
17164;1
6827;1
3727;0
8076;0
17270;0
10560;0
6141;1
4284;0
10739;1
8624;1
13603;1
2674;0
11118;1
11207;1
13579;0
17073;0
13562;0
11938;1
18340;1
1898;0
15220;0
14700;0
6585;0
12357;1
18011;1
7959;1
7950;0
12657;0
14112;0
13486;0
14242;1
10040;1
18335;0
12902;1
15868;0
12097;1
17178;0
17138;0
17771;1
4306;0
16390;1
4599;1
8265;1
13290;0
14402;0
9231;0
17562;0
6713;0
9469;0
15539;0
8677;1
16172;1
15995;0
10885;0
34;0
3942;1
6922;0
17783;0
16235;0
17823;0
10491;1
9947;0
16163;1
16873;0
8621;1
11240;0
17307;0
6275;0
6233;0
7048;0
8328;0
18050;0
16056;1
6356;1
5293;0
1752;1
3716;0
10901;0
5088;1
14202;1
10262;0
9060;0
724;0
4604;0
6679;1
2171;0
15767;1
3661;0
680;0
11089;1
15483;0
12536;0
1256;0
8971;1
14022;1
16526;1
2995;0
3389;0
3584;0
4230;1
5962;1
12429;0
4921;0
10561;1
3407;1
1409;1
4156;1
6452;0
8176;0
1783;0
9432;1
4889;0
16233;0
3088;0
6833;1
161;0
7047;0
10280;1
17886;0
13543;1
7880;0
7645;0
12049;0
13493;0
6586;1
12036;0
13227;0
2798;0
1232;0
16081;1
17370;1
13763;1
12527;0
8926;1
14117;1
3357;1
1629;1
3774;1
11375;1
4898;0
5808;1
2950;0
4287;1
3212;0
463;0
8616;0
15668;1
15274;1
13678;1
13044;0
6942;1
14946;0
1749;1
3993;0
9762;1
5664;1
13423;1
12325;0
3313;0
17535;0
13499;0
12117;0
3950;1
9896;0
12613;0
7170;0
15511;0
4970;0
7098;0
1350;0
6508;1
9468;1
8084;0
11066;0
7948;0
3062;0
7560;0
7485;1
7101;1
17032;0
2455;1
18309;0
12549;0
13945;1
18237;1
11985;0
8885;0
18337;1
12543;0
15450;1
1356;1
5170;0
15841;0
1934;1
8577;1
14179;1
13115;0
145;1
13607;0
9116;0
2049;1
3333;0
14726;0
8491;1
6595;0
1225;1
2888;1
2808;1
12045;0
16168;0
6581;0
6871;1
117;1
2885;0
16004;0
17832;1
10410;1
11067;0
6445;1
16150;0
7227;1
14548;0
6804;0
3317;0
7259;1
8638;0
10747;1
6662;1
12124;0
17698;0
9730;1
15108;0
10112;0
5598;0
9070;1
3346;1
12914;0
2561;1
14925;1
17151;1
5490;1
16313;1
11128;0
5217;0
12829;0
5064;1
16074;0
5952;1
14075;1
3882;1
12383;0
1729;0
13718;1
8544;1
3978;1
9978;0
1093;0
3384;1
4907;0
16497;0
8950;1
12066;0
1170;0
18021;1
799;1
2306;1
14078;1
8279;0
16827;1
5266;0
8000;1
6915;0
18383;0
3448;0
10378;1
9731;0
556;0
2557;1
9486;0
11809;0
1635;1
16418;1
8036;0
404;0
2523;1
14441;0
11439;1
6481;0
8369;1
10734;1
9838;1
6079;1
4348;0
6849;1
12282;0
9181;1
6779;0
16397;0
10015;0
480;0
6646;1
14154;1
6527;0
5159;0
13813;1
11384;0
5726;1
9012;1
10956;0
16218;0
4572;0
8499;0
12024;0
176;1
4724;0
125;0
13832;0
10018;1
3151;0
3669;0
10651;0
14627;0
8935;1
15870;0
3276;1
2503;0
7962;1
14789;1
16547;0
15217;1
12260;0
17476;1
6729;1
4602;0
14293;0
10723;0
3071;1
11492;1
14213;0
15951;1
12571;0
8554;1
6693;0
10041;0
16568;0
15549;1
5800;1
18349;1
6053;1
13620;0
13011;0
15115;1
6616;0
